province, district, name, HMIS_code, facility_type,   latitude, longitude
Copperbelt,Ndola,Roma Health Post,20100068,Health Centre,-13.09929663,28.54715412
Copperbelt,Ndola,Sathya Sai,20100069,Health Centre,-12.92917167,28.61968333
Central,Chibombo,Chitanda,10010007,Health Centre,-14.63709401,27.59347921
Central,Itezhi-Tezhi,Basanga,10040002,Health Centre,-15.90006199,26.09370973
Copperbelt,Ndola,Satyam,2010XX38,Health Centre,,
Copperbelt,Ndola,TDRC,2010XX46,Health Centre,-12.97037815,28.63395398
Copperbelt,Ndola,Telnor,20100074,Health Centre,-12.97272466,28.64710372
Copperbelt,Ndola,Tug-Argan,20100079,Health Centre,-13.08660333,28.75756667
Copperbelt,Ndola,Twapia,20100080,Health Centre,-12.99260644,28.59013096
Copperbelt,Ndola,VILLA,2010XX26,Health Centre,,
Copperbelt,Ndola,Zambia Sugar,2010XX55,Health Centre,,
Copperbelt,Ndola,Zesco,20100086,Health Centre,-12.96595923,28.65756584
Copperbelt,Ndola,ZFDS Medical Centre,20100084,Health Centre,,
Eastern,Chadiza,Bwanunkha,30010001,Health Centre,-13.93413699,32.57665879
Central,Itezhi-Tezhi,Bushinga,10040003,Health Centre,-15.58374765,26.05645004
Eastern,Chadiza,Chadiza District Hospital,30010002,Health Centre,-14.06219561,32.42161449
Eastern,Chadiza,Chadiza,30010003,Health Centre,-13.9605166,32.47843285
Eastern,Chadiza,Chamandala Health Post,30010004,Health Centre,-14.19683498,32.38524762
Eastern,Chadiza,Chanida Border Health Post,30010005,Health Centre,-14.298973,32.350389
Eastern,Chadiza,Chanida,30010006,Health Centre,-14.24854599,32.33205202
Eastern,Chadiza,Chanjowe Health Post,30010007,Health Centre,-14.01684856,32.429564
Eastern,Chadiza,Chilenga Health Post,30010008,Health Centre,-14.11692008,32.36836823
Eastern,Chadiza,John Farms,30010009,Health Centre,-13.96030003,32.4783529
Eastern,Chadiza,Kabvumo Health Post,30010010,Health Centre,-14.17362762,32.47145322
Eastern,Chadiza,Kapirimphika Health Post,30010011,Health Centre,-14.27678031,32.41713689
Central,Itezhi-Tezhi,Buunga Health Post,10040004,Health Centre,-15.72035205,26.25833827
Eastern,Chadiza,Madzaela Health Post,30010012,Health Centre,-13.95709207,32.3648281
Eastern,Chadiza,Miti,30010013,Health Centre,-14.08735636,32.62629222
Eastern,Chadiza,Mkumbudzi,30010014,Health Centre,-14.22112665,32.5070323
Eastern,Chadiza,Mutaya Health Post,30010016,Health Centre,-14.01533,32.65547
Eastern,Chadiza,Naviluli Health post,30010017,Health Centre,-14.11367635,32.32043386
Eastern,Chadiza,Nsadzu Mental Rehabilitation Centre,30010018,Health Centre,-14.079215,32.343186
Eastern,Chadiza,Nsadzu Zonal,30010019,Health Centre,-14.07009852,32.3390548
Eastern,Chadiza,Sinalo Health Post,30010020,Health Centre,-14.24861399,32.33221289
Eastern,Chadiza,Tafelansoni,30010021,Health Centre,-14.21630486,32.43186057
Eastern,Chadiza,Zemba,30010022,Health Centre,-14.07035604,32.33912861
Central,Itezhi-Tezhi,Chishila Rural Health Post,10040005,Health Centre,-15.66171159,26.45243125
Eastern,Chadiza,Zingalume Health Post,30010023,Health Centre,-14.08734766,32.62618685
Eastern,Chipangali,Chakoloma Health Post,30020001,Health Centre,-13.1045146,32.83396544
Eastern,Chipangali,Chamoto Health Post,30020002,Health Centre,-13.35834665,32.61901023
Eastern,Chipata,Champhande,30020003,Health Centre,-13.87542,32.52980322
Eastern,Chipangali,Chanyumbu Health Post,30020004,Health Centre,-13.26811514,32.5675289
Eastern,Chipata,Chikando,30020006,Health Centre,-13.84216249,32.46538789
Eastern,Kasenengwa,Chikungu Health Post,30020007,Health Centre,-13.76499941,32.25694397
Eastern,Kasenengwa,Chinjala Health Post,30020008,Health Centre,-13.63555726,32.48404553
Eastern,Chipangali,Chinunda,30020009,Health Centre,-13.33495334,32.65405852
Eastern,Chipata,Chinyaku Health Post,30020010,Health Centre,-13.72178707,32.56393395
Central,Itezhi-Tezhi,Itezhi-Tezhi District Hospital,10040006,Health Centre,-15.73830824,26.02657771
Eastern,Chipangali,Chipangali,30020011,Health Centre,-13.24895591,32.81561863
Eastern,Kasenengwa,Chiparamba,30020012,Health Centre,-13.56980947,32.48110794
Eastern,Chipata,Chipata Central Hospital,30020013,Health Centre,-13.6419479,32.63827591
Eastern,Chipata,Chipata District Hospital,30020014,Health Centre,-13.64999633,32.58392338
Eastern,Chipata,Chipungo,30020018,Health Centre,-13.76145544,32.48713461
Eastern,Chipata,Chiswa Health Post,30020019,Health Centre,-13.91564122,32.30491262
Eastern,Kasenengwa,Chiwoko,30020020,Health Centre,, 
Eastern,Kasenengwa,Chizenje,30020021,Health Centre,-13.62882797,32.30755325
Eastern,Chipata,Dambe Health Post,30020022,Health Centre,-13.69375477,32.80138046
Central,Itezhi-Tezhi,Itumbi Health Post,10040007,Health Centre,-15.50307713,26.02075072
Eastern,Chipangali,Dwankhozi,30020023,Health Centre,-13.25215879,32.89640023
Eastern,Chipata,Feni Health Post,30020026,Health Centre,-13.78492869,32.74302793
Eastern,Chipata,Gondar Camp Barracks 4ZR,30020028,Health Centre,,
Eastern,Chipata,Jerusalem,30020029,Health Centre,-13.84982521,32.61260641
Eastern,Kasenengwa,Kadama Health Post,30020030,Health Centre,-13.71613468,32.19143699
Eastern,Kasenengwa,Kamulaza,30020032,Health Centre,-13.83758354,32.3758581
Eastern,Chipangali,Kapara,30020033,Health Centre,, 
Eastern,Chipata,Kapata,30020034,Health Centre,-13.6247,32.6423
Eastern,Kasenengwa,Kasenengwa,30020036,Health Centre,-13.71766831,32.32256178
Central,Itezhi-Tezhi,Kaanzwa,10040008,Health Centre,-15.65169849,26.10726642
Eastern,Chipangali,Kasenga,30020037,Health Centre,-13.41795896,32.80721769
Eastern,Chipata,Katambo Health Post,30020038,Health Centre,-13.87595159,32.79744464
Eastern,Chipata,Katandala,30020039,Health Centre,-13.71821658,32.74715459
Eastern,Kasenengwa,Katondo Health Post,30020040,Health Centre,-13.63752217,32.37604957
Eastern,Chipata,Kayeka Health Post,30020041,Health Centre,-13.75018029,32.67706471
Eastern,Kasenengwa,Kwenje,30020044,Health Centre,-13.8299476,32.23551893
Eastern,Chipata,Lunkhwakwa,30020045,Health Centre,-13.59786659,32.61758711
Eastern,Chipangali,Madziatuwa,30020046,Health Centre,-13.08621699,32.69763613
Eastern,Kasenengwa,Madzimawe,30020047,Health Centre,-13.7108647,32.41160167
Eastern,Chipata,Madzimoyo,30020048,Health Centre,-13.69954844,32.50232782
Central,Itezhi-Tezhi,Lubanda,10040009,Health Centre,-15.68907227,26.37638649
Eastern,Chipangali,Mafuta,30020049,Health Centre,-13.37183489,32.73093785
Eastern,Chipata,Magwero,30020050,Health Centre,-13.65903786,32.78097027
Eastern,Chipata,Makungwa Health Post,30020051,Health Centre,-13.79773296,32.41609368
Eastern,Chipata,Makwe Health Post,30020052,Health Centre,-13.80931305,32.65381927
Eastern,Chipangali,Mbenjele Health Post,30020053,Health Centre,-13.36671009,32.48235969
Eastern,Chipata,Mchini Health Post,30020054,Health Centre,-13.66135867,32.6553237
Eastern,Chipangali,Mkanda,30020055,Health Centre,-14.22112665,32.5070323
Eastern,Chipata,Mlanga,30020056,Health Centre,-13.96445055,32.70987589
Eastern,Chipangali,Mnduwi Health Post,30020057,Health Centre,-13.359979,32.543559
Eastern,Chipangali,Mnoro,30020058,Health Centre,-13.52566768,32.64685486
Central,Itezhi-Tezhi,Luubwe Health Post,10040010,Health Centre,-15.826587,26.285488
Eastern,Chipangali,Mnukwa,30020059,Health Centre,-13.41867273,32.60501774
Eastern,Chipata,Msekera,30020061,Health Centre,-13.6445627,32.56359621
Eastern,Chipangali,Mshawa,30020062,Health Centre,-13.48857001,32.71586384
Eastern,Chipangali,Muzeyi,30020063,Health Centre,-13.50103134,32.44930923
Eastern,Chipata,Mwami Mission HAHC,30020064,Health Centre,-13.80793912,32.76485052
Eastern,Chipata,Mwami Mission Hospital,30020065,Health Centre,-13.8079739,32.76494181
Eastern,Chipata,Mwasauka Health Post,30020066,Health Centre,-13.83858511,32.54681766
Eastern,Chipangali,Mwita Health Post,30020067,Health Centre,-13.28438735,32.80385454
Eastern,Chipata,Namseche,30020068,Health Centre,-13.67520571,32.64880978
Eastern,Chipangali,Rukuzye,30020070,Health Centre,-13.35486017,32.81376162
Central,Itezhi-Tezhi,Makuzu Health Post,10040011,Health Centre,-15.97371025,26.11557242
Eastern,Kasenengwa,Samuel,30020071,Health Centre,-13.75578347,32.12895988
Eastern,Chipata,St. Benedict's,30020073,Health Centre,-13.77661034,32.6283354
Eastern,Chipangali,Tamanda,30020074,Health Centre,-13.44047096,32.88239029
Eastern,Chipangali,Vizenge,30020076,Health Centre,-13.30951593,32.88237323
Eastern,Chipata,Walela Health Post,30020077,Health Centre,-13.61741197,32.62467678
Eastern,Katete,Chibolya,30030002,Health Centre,-14.06637195,32.04776605
Eastern,Katete,Chimtende,30030003,Health Centre,-13.92925555,31.89181872
Eastern,Katete,Chindwale Health Post,30030004,Health Centre,-14.30196779,32.02136703
Eastern,Katete,Chinkhombe,30030005,Health Centre,-13.93187772,31.97670552
Eastern,Katete,Kafumbwe,30030006,Health Centre,-14.21684344,32.23773281
Central,Chibombo,Golden Valley,10010008,Health Centre,-14.96925977,28.09350648
Central,Itezhi-Tezhi,Masasabi Health Post,10040012,Health Centre,-15.65868182,26.15499656
Eastern,Katete,Kafunkha Health Post,30030007,Health Centre,-14.08686642,31.94832445
Eastern,Katete,Kagoro,30030008,Health Centre,-14.24342775,32.07140603
Eastern,Katete,Kakula Health Post,30030009,Health Centre,-14.35021915,32.07365392
Eastern,Katete,Kalimeta Health Post,30030010,Health Centre,-14.083107,32.159033
Eastern,Katete,Kamiza,30030011,Health Centre,-13.83956015,32.10578325
Eastern,Katete,Kamphambe,30030012,Health Centre,-14.02322117,32.15854095
Eastern,Katete,Katete Boma,30030014,Health Centre,-14.09112773,32.06454012
Eastern,Katete,Katiula Health Post,30030015,Health Centre,-14.10692032,32.25779275
Eastern,Katete,Kawaza,30030016,Health Centre,-14.256287,32.164434
Eastern,Katete,Kwenje Health Post,30030017,Health Centre,-14.0285661,31.84877342
Central,Itezhi-Tezhi,Masemu,10040013,Health Centre,-15.73984269,26.03320686
Eastern,Katete,Lukweta Health Post,30030018,Health Centre,-13.84639441,31.93226119
Eastern,Katete,Lunga Health Post,30030019,Health Centre,-14.29769284,32.21234037
Eastern,Katete,Magobo Health Post,30030020,Health Centre,-13.782584,32.025724
Eastern,Katete,Makwenda Health Post,30030021,Health Centre,-14.00684744,31.91500333
Eastern,Katete,Matunga Health Post,30030022,Health Centre,-13.84245909,32.15475554
Eastern,Katete,Mbinga Health Post,30030023,Health Centre,-14.14532687,32.14479034
Eastern,Katete,Mindola,30030024,Health Centre,-14.17616686,32.14198912
Eastern,Katete,Mnthipa,30030025,Health Centre,-14.283662,32.256726
Eastern,Katete,Mphangwe,30030026,Health Centre,-14.04114968,32.06420962
Central,Itezhi-Tezhi,Mbila,10040014,Health Centre,, 
Eastern,Katete,Mtetezi ZNS,30030027,Health Centre,-13.95432013,32.15611298
Eastern,Katete,Mwandafisi Health Post,30030028,Health Centre,-14.05307236,32.22787444
Eastern,Katete,Mzime,30030029,Health Centre,-14.18429408,32.00748164
Eastern,Katete,Mzunza Health Post,30030030,Health Centre,-13.87646762,31.98135133
Eastern,Katete,Nyembe,30030032,Health Centre,-14.03243797,31.95432998
Eastern,Katete,St. Francis HAHC,3003XX99,Health Centre,-14.06562985,32.01460952
Eastern,Katete,Undi,30030035,Health Centre,-13.99853298,32.05591509
Eastern,Katete,Vulamkoko Zonal,30030036,Health Centre,-14.10499511,31.8511584
Eastern,Chasefu,Boyole Health Post,30040001,Health Centre,-12.1131222,33.08220414
Central,Itezhi-Tezhi,Mutende Health Post,10040015,Health Centre,-15.4489242,26.14423377
Eastern,Lumezi,Chanyalubwe Health Post,30040002,Health Centre,-12.43305668,32.91739488
Eastern,Chasefu,Chasefu,30040003,Health Centre,-11.920213,33.09215228
Eastern,Lumezi,Chasera Health Post,30040004,Health Centre,-12.84945,32.168391
Eastern,Lundazi,Chijemu Health Post,30040005,Health Centre,-12.31593136,33.24021282
Eastern,Lumezi,Chikomeni,30040006,Health Centre,-12.69110074,32.87486977
Eastern,Lumezi,Chitungulu,30040007,Health Centre,-12.42419596,32.28734834
Eastern,Chasefu,Egichikeni,30040008,Health Centre,-11.95925171,33.16436489
Eastern,Chasefu,Hoya Health Post,30040010,Health Centre,-12.10257873,33.16594128
Eastern,Lundazi,Kakumba Health Post,30040011,Health Centre,-12.3911548,33.15679383
Central,Itezhi-Tezhi,Muunga,10040016,Health Centre,-15.36355962,26.97916767
Eastern,Lundazi,Kamilenje Health Post,30040012,Health Centre,-12.35677205,33.40457767
Eastern,Lumezi,Kamsaro Health Post,30040013,Health Centre,-12.35184068,33.03137042
Eastern,Lundazi,Kapichila,30040015,Health Centre,-12.37746936,33.27972658
Eastern,Lumezi,Kapongolo Health Post,30040016,Health Centre,-12.48252542,32.96304138
Eastern,Lumezi,Katube Health Post,30040017,Health Centre,-12.55784614,32.92243756
Eastern,Lumezi,Kazembe,30040018,Health Centre,-12.17520759,32.56372643
Eastern,Chasefu,Khuli-khuli Health Post,30040019,Health Centre,-11.92144086,33.01093114
Eastern,Lundazi,Lukwizizi Health Post,30040020,Health Centre,-12.23865667,32.99010588
Eastern,Lumezi,Lumezi HAHC,30040021,Health Centre,-12.54152913,33.03753128
Eastern,Lumezi,Lumezi Mission Hospital,30040022,Health Centre,-12.54137476,33.03762143
Eastern,Lundazi,Lundazi District Hospital,30040024,Health Centre,-12.29353257,33.16932874
Eastern,Lundazi,Lundazi,30040025,Health Centre,-12.299542,33.1777
Eastern,Chasefu,Lunzi,30040026,Health Centre,-12.29942365,33.17769626
Eastern,Chasefu,Lusuntha,30040027,Health Centre,-11.69572057,33.23123848
Eastern,Chasefu,Malandula,30040028,Health Centre,-11.83814821,33.16359258
Eastern,Lundazi,Makhanka Health Post,30040029,Health Centre,-12.48907884,33.36445678
Eastern,Chasefu,Manyi Health Post,30040030,Health Centre,-12.17052093,33.14041528
Eastern,Lundazi,Mucheleka Health Post,30040034,Health Centre,-12.269381,33.103904
Northern,Luwingu,Mucheleka Health Post,60041001,Health Centre,-10.368627,30.194515
Eastern,Lumezi,Mkasanga Health Post,30040031,Health Centre,-12.838288,32.025634
Central,Itezhi-Tezhi,Nansenga (Itezhi-Tezhi),10040017,Health Centre,-15.39517767,26.78949228
Eastern,Lundazi,Mkomba Health Post,30040032,Health Centre,-12.41908556,33.21537782
Eastern,Chasefu,Mtwalo,30040033,Health Centre,-11.88462113,33.25508533
Eastern,Chasefu,Munyukwa,30040035,Health Centre,-12.03569961,32.98346397
Eastern,Lumezi,Mwanya,30040036,Health Centre,, 
Eastern,Lundazi,Mwase Lundazi,30040037,Health Centre,-12.41135631,33.3399606
Eastern,Lumezi,Mwase-Mphangwe Schemes,30040039,Health Centre,-12.89534035,32.90312511
Eastern,Lumezi,Mwimba Health Post,30040040,Health Centre,-12.65753708,32.94067181
Eastern,Lumezi,Ndaiwala,30040041,Health Centre,-12.79869485,32.93375513
Eastern,Lundazi,Ng'onga,30040042,Health Centre,-12.528766,33.11412579
Central,Itezhi-Tezhi,Nanzhila,10040018,Health Centre,-16.07630206,26.08728143
Eastern,Lumezi,Njoka Health Post,30040043,Health Centre,-12.20417356,32.79417504
Eastern,Chasefu,Nkhanga,30040044,Health Centre,-12.1542175,33.04048497
Eastern,Lumezi,Nkhanyu Health Post,30040045,Health Centre,-13.18180845,32.94480773
Eastern,Lundazi,Nthitimila Health Post,30040046,Health Centre,-12.55046139,33.21316194
Eastern,Lundazi,Nyangwe,30040047,Health Centre,-12.37793901,33.47167505
Eastern,Chasefu,Phikamalaza,30040048,Health Centre,-12.20145116,33.2243692
Eastern,Lundazi,Umi Hills Health Post,30040050,Health Centre,-12.5410156,33.2613767
Eastern,Chasefu,Zasp Health Post,30040051,Health Centre,-12.15636771,33.23112239
Eastern,Lumezi,Zokwe,30040052,Health Centre,-12.42139947,32.27584309
Eastern,Lumezi,Zumwanda,30040053,Health Centre,-12.42561245,33.05092428
Central,Itezhi-Tezhi,Ngoma,10040019,Health Centre,-15.9119805,25.95395659
Eastern,Mambwe,Chikowa,30050001,Health Centre,-13.40883558,32.08626453
Eastern,Mambwe,Chilanga Health Post,30050002,Health Centre,-13.19931531,31.83247972
Eastern,Mambwe,Chisengu Health Post,30050003,Health Centre,-13.29959454,32.21903602
Eastern,Mambwe,Jumbe Clinic,30050005,Health Centre,-13.2918602,32.08417032
Eastern,Mambwe,Kakumbi,30050007,Health Centre,-13.11102688,31.80706009
Eastern,Mambwe,Kamoto HAHC,30050008,Health Centre,, 
Eastern,Mambwe,Kamoto Mission Hospital,30050009,Health Centre,-13.29999395,32.11239162
Eastern,Mambwe,Kapole Health Post,30050010,Health Centre,-13.27091334,31.98575818
Eastern,Mambwe,Kasamanda,30050011,Health Centre,-13.78742547,31.95427506
Eastern,Mambwe,Malama,30050012,Health Centre,-13.50155659,31.56642487
Eastern,Mambwe,Masumba Zonal,30050013,Health Centre,-13.20918256,31.94519349
Eastern,Mambwe,Mfuwe International Airport Clinic,30050014,Health Centre,-13.254996,31.932581
Eastern,Mambwe,Mphomwa,30050015,Health Centre,-13.2998839,32.1127833
Eastern,Mambwe,Ncheka Health Post,30050016,Health Centre,-13.31694687,31.92491622
Eastern,Mambwe,Nsefu,30050017,Health Centre,-13.14787455,31.89707787
Eastern,Mambwe,Nyakatokoli Health Post,30050018,Health Centre,-13.61788165,32.07829734
Eastern,Mambwe,Nyamaluma Health Post,30050019,Health Centre,-13.3863781,31.60551656
Eastern,Nyimba,Chalubilo,30060001,Health Centre,-14.37105516,30.59508082
Eastern,Nyimba,Chifukuzi Health Post,30060002,Health Centre,-14.33821571,30.7963262
Central,Chibombo,Ipongo,10010009,Health Centre,-14.57398766,27.2893349
Central,Kabwe,Blossom Surgery Clinic,10050002,Health Centre,-14.45790931,28.44862259
Eastern,Nyimba,Chimphanje Health Post,30060003,Health Centre,-14.3923079,31.04591807
Eastern,Nyimba,Chinambi,30060004,Health Centre,-14.46856821,30.67061308
Eastern,Nyimba,Chinsimbwe,30060005,Health Centre,-14.05052649,30.98144791
Eastern,Nyimba,Chipembe,30060006,Health Centre,-14.53577545,31.01920034
Eastern,Nyimba,Hofmeyr Zonal,30060007,Health Centre,-14.6664675,30.84663288
Eastern,Nyimba,Kacholola,30060008,Health Centre,-14.78221551,30.57640141
Eastern,Nyimba,Kalingindi Health Post,30060009,Health Centre,-14.57577372,30.70164967
Eastern,Nyimba,Luembe FDS E16,30060010,Health Centre,-14.37016568,30.59652912
Eastern,Nyimba,Mkopeka,30060011,Health Centre,-14.441888,31.0224257
Eastern,Nyimba,Msima Health Post,30060012,Health Centre,-14.63713876,30.94752794
Central,Kabwe,Bwacha,10050004,Health Centre,-14.40806894,28.4407245
Eastern,Nyimba,Mtilizi Health Post,30060013,Health Centre,-14.47340985,31.04661503
Eastern,Nyimba,Mtilizi,30060014,Health Centre,-14.43293322,30.89870939
Eastern,Nyimba,Mwape,30060015,Health Centre,-14.1282717,30.8376339
Eastern,Nyimba,Ndake Health Post,30060016,Health Centre,-14.59524379,30.88102433
Eastern,Nyimba,Nyalugwe,30060017,Health Centre,-14.73948935,30.36512246
Eastern,Nyimba,Nyimba District Hospital,30060018,Health Centre,-14.54360494,30.83187553
Eastern,Nyimba,Nyimba HAHC,3006XX99,Health Centre,-14.55569474,30.81468919
Eastern,Nyimba,St. Joseph's,30060021,Health Centre,-14.89797852,30.39469717
Eastern,Petauke,Benard Health Post,30070001,Health Centre,-14.24256935,31.32764054
Central,Kabwe,Chankalamu Health Post,10050005,Health Centre,-14.54168386,28.44631351
Eastern,Petauke,Chaka,30070002,Health Centre,-14.61167312,31.25858976
Eastern,Lusangazi,Chibale Health Post,30070003,Health Centre,-13.64223892,31.57417486
Eastern,Lusangazi,Chikowa,30070004,Health Centre,-13.96192747,31.43301657
Eastern,Petauke,Chikuse,30070005,Health Centre,-14.04206245,31.35540032
Eastern,Petauke,Chipungu,30070006,Health Centre,-14.07941074,31.2739573
Eastern,Petauke,Chisenjere,30070007,Health Centre,-14.34395945,31.37914466
Eastern,Petauke,Chisonso Health Post,30070008,Health Centre,-14.37993696,31.25619924
Eastern,Petauke,Kakwiya,30070009,Health Centre,-14.14050501,31.19682929
Eastern,Petauke,Kalindawalo,30070010,Health Centre,-14.3411373,31.38061258
Central,Kabwe,Chindwin Camp,10050007,Health Centre,,
Eastern,Petauke,Kaselo Health Post,30070012,Health Centre,-14.52108423,31.16744134
Eastern,Petauke,Luamphaande,30070013,Health Centre,-14.20348202,31.46699077
Eastern,Lusangazi,Makale Health Post,30070014,Health Centre,-14.01656499,31.5369189
Eastern,Petauke,Mankhungwa Health Post,30070015,Health Centre,-14.6354162,31.11114638
Eastern,Petauke,Manyane,30070016,Health Centre,-14.61942089,31.19478931
Eastern,Petauke,Matonga Health Post,30070018,Health Centre,-14.26723716,31.21731391
Eastern,Petauke,Matonje Health Post,30070019,Health Centre,-14.59531583,31.0732207
Eastern,Lusangazi,Mawanda,30070020,Health Centre,-14.0169197,31.4684879
Eastern,Petauke,Merwe,30070021,Health Centre,-14.29774834,31.1875118
Eastern,Petauke,Miinga Mission HAHC,30070022,Health Centre,-14.35230757,31.14973046
Central,Kabwe,Chitakata A Health Post,10050008,Health Centre,-14.243184,28.418062
Eastern,Petauke,Miinga Mission Hospital,30070023,Health Centre,-14.35246624,31.14980514
Eastern,Petauke,Misolo Health Post,30070024,Health Centre,-14.09195401,31.17778603
Eastern,Petauke,Mkonda Health Post,30070025,Health Centre,-14.03066738,31.18782738
Eastern,Petauke,Mtukuzi,30070027,Health Centre,-14.54783449,31.52274149
Eastern,Petauke,Mtumbata Health Post,30070028,Health Centre,-14.4582928,31.1610187
Eastern,Petauke,Mumbi,30070029,Health Centre,-14.47906533,31.31057147
Eastern,Lusangazi,Mwanika,30070030,Health Centre,-13.95403306,31.76333682
Eastern,Petauke,Mwanjawanthu,30070031,Health Centre,-14.59154586,31.37595794
Eastern,Petauke,Nyamphande,30070032,Health Centre,-14.2113085,31.2140764
Central,Kabwe,Chitakata B Health Post,10050009,Health Centre,-14.228872,28.326404
Eastern,Petauke,Nyamphondolo,30070033,Health Centre,-14.15154377,31.29934751
Eastern,Petauke,Ongolwe Health Post,30070034,Health Centre,-14.43550513,31.26991496
Eastern,Petauke,Petauke District Hospital,30070035,Health Centre,-14.24978533,31.33116581
Eastern,Petauke,Petauke Medical Centre,30070036,Health Centre,-14.25655962,31.32594866
Eastern,Petauke,Petauke,30070037,Health Centre,-14.2586644,31.32760065
Eastern,Petauke,Prisons Health Post,30070038,Health Centre,-14.2596743,31.33954754
Eastern,Lusangazi,Refugee Health Post,30070039,Health Centre,-13.82445697,31.66329562
Eastern,Lusangazi,Riverside Health Post,30070040,Health Centre,-13.81336151,31.73255445
Eastern,Lusangazi,Sandwe,30070041,Health Centre,-13.81187523,31.58332396
Eastern,Petauke,Sasu,30070042,Health Centre,-13.9797549,31.3005235
Central,Kabwe,Chowa,10050011,Health Centre,-14.45950618,28.4435871
Eastern,Lusangazi,Satellite 30,30070044,Health Centre,-13.91551742,31.70031295
Eastern,Lusangazi,Satellite 18,30070043,Health Centre,-13.94222778,31.62731898
Eastern,Lusangazi,Sichilima Health Post,30070045,Health Centre,-13.96439821,31.43802694
Eastern,Lusangazi,Ukwimi A,30070046,Health Centre,-13.89131304,31.64928979
Eastern,Lusangazi,Ukwimi B,30070047,Health Centre,-13.86109083,31.79467332
Eastern,Petauke,Zuze Health Post,30070048,Health Centre,-14.20686516,31.32501072
Eastern,Sinda,Chanjoka Health Post,30080004,Health Centre,-14.22171977,31.90740752
Eastern,Sinda,Chataika,30080005,Health Centre,-14.34496459,31.68315285
Eastern,Sinda,Chilasa,30080006,Health Centre,-14.26650455,31.9494679
Eastern,Sinda,Chimtengo Health Post,30080007,Health Centre,-14.24480811,31.62910345
Central,Kabwe,Chreso Ministries Health Post,10050012,Health Centre,-14.45259824,28.44615555
Eastern,Sinda,Chimunsi,30080008,Health Centre,-14.23645797,31.56442802
Eastern,Sinda,Chindeza,30080009,Health Centre,-14.1148097,31.78215356
Eastern,Sinda,Chitawe,30080010,Health Centre,-14.03146492,31.66035486
Eastern,Sinda,Chiwuyu,30080011,Health Centre,-14.19511255,31.83123347
Eastern,Sinda,Kamphamule Health Post,30080012,Health Centre,-14.015492,31.61421085
Eastern,Sinda,Kanjiwa,30080013,Health Centre,-14.33923298,31.60836941
Eastern,Sinda,Kapungwe Health Post,30080014,Health Centre,-14.42120854,31.52862124
Eastern,Sinda,Kasamba,30080015,Health Centre,-14.0592978,31.70400833
Eastern,Sinda,Katema,30080016,Health Centre,-14.27083391,31.86674979
Eastern,Sinda,Maela Health Post,30080018,Health Centre,-14.42546301,31.89647458
Central,Kabwe,Dorcas Family Planning Clinic,1005XY36,Health Centre,,
Eastern,Sinda,Matambazi,30080019,Health Centre,-14.42071267,31.61927477
Eastern,Sinda,Mng'omba,30080020,Health Centre,-14.11481243,31.57321621
Eastern,Sinda,Mng'ona Health Post,30080021,Health Centre,-14.35231529,31.85516463
Eastern,Sinda,Mtandaza,30080022,Health Centre,-14.34341784,31.97062723
Eastern,Sinda,Mthunya,30080023,Health Centre,-14.16563748,31.64748724
Eastern,Sinda,Nyaluwiro Health Post,30080025,Health Centre,-14.08466759,31.49222906
Eastern,Sinda,Nyanje Mission HAHC,30080027,Health Centre,-14.38088027,31.79628308
Eastern,Sinda,Nyanje Mission Hospital,30080028,Health Centre,-14.38031382,31.79696284
Eastern,Sinda,Seya Health Post,30080029,Health Centre,-14.12856786,31.70585901
Eastern,Sinda,Sinda Zonal,30080030,Health Centre,-14.2165844,31.76463233
Eastern,Vubwi,Chigwe Health Post,30090001,Health Centre,-14.00211612,32.99178744
Eastern,Vubwi,Likawe Health Post,30090003,Health Centre,-13.90197427,32.94411906
Eastern,Vubwi,Manota Health Post,30090004,Health Centre,-13.9729323,33.11789579
Eastern,Vubwi,Matembe Health Post,30090005,Health Centre,-13.811576,32.878035
Eastern,Vubwi,Maumba Health Post,30090006,Health Centre,-14.12954221,32.75992758
Eastern,Vubwi,Mbande Health Post,30090007,Health Centre,-13.95485027,32.87261554
Eastern,Vubwi,Mchenjeza,30090008,Health Centre,-13.94648273,32.95376205
Eastern,Vubwi,Mlawe Health Post,30090009,Health Centre,-14.04332347,32.96601957
Eastern,Vubwi,Mzigawa Health Post,30090010,Health Centre,-13.85193596,32.90262118
Central,Chibombo,Itumbwe Health Post,10010010,Health Centre,-14.50490159,27.13428738
Central,Kabwe,Hamududu Health Post,10050015,Health Centre,-14.63720482,28.35119321
Eastern,Vubwi,Sindemisale,30090011,Health Centre,-14.02916841,33.06098852
Eastern,Vubwi,Songeya Health Post,30090012,Health Centre,-14.0506093,32.78986691
Lusaka,Chilanga,Balmoral Health Post,50010001,Health Centre,-15.56245543,28.18943905
Lusaka,Chilanga,Chilanga Hospice,50010002,Health Centre,-15.551937,28.269352
Lusaka,Chilanga,Chilanga,50010003,Health Centre,-15.56431012,28.27138276
Lusaka,Chilanga,Human Service Trust Hospice,50010004,Health Centre,-15.454357,28.186889
Lusaka,Chilanga,Kazimva,50010005,Health Centre,-15.38167194,28.20228103
Lusaka,Chilanga,Kris Katumba Health Post,50010006,Health Centre,-15.41815247,28.10382002
Lusaka,Chilanga,Maano Health Post,50010007,Health Centre,-15.367676,27.851648
Lusaka,Chilanga,Mt. Eugenia Hospital,50010009,Health Centre,-15.358194,28.132937
